timestamp,PP,timestamphrv,PPhrv
20121101T142100000,PP23,20121107T151500000,PP25
20121101T142200000,PP23,20121107T151600000,PP25
20121101T142300000,PP23,20121107T151700000,PP25
20121101T142400000,PP23,20121107T151800000,PP25
20121101T142500000,PP23,20121107T151900000,PP25
20121101T142600000,PP23,20121107T152000000,PP25
20121101T142700000,PP23,20121107T152100000,PP25
20121101T142800000,PP23,20121107T152200000,PP25
20121101T144300000,PP23,20121107T152300000,PP25
20121101T144400000,PP23,20121107T152400000,PP25
20121101T144500000,PP23,20121107T152500000,PP25
20121101T144600000,PP23,20121107T152600000,PP25
20121101T144700000,PP23,20121107T154400000,PP25
20121101T144800000,PP23,20121107T154500000,PP25
20121101T144900000,PP23,20121107T154600000,PP25
20121101T145000000,PP23,20121107T154700000,PP25
20121101T145100000,PP23,20121107T154800000,PP25
20121101T145200000,PP23,20121107T154900000,PP25
20121101T145300000,PP23,20121107T155300000,PP25
20121101T145400000,PP23,20121107T155400000,PP25
20121101T145500000,PP23,20121107T155500000,PP25
20121101T145600000,PP23,20121107T155600000,PP25
20121101T145700000,PP23,20121107T155700000,PP25
20121101T145800000,PP23,20121107T155800000,PP25
20121101T145900000,PP23,20121107T155900000,PP25
20121101T150000000,PP23,20121107T160000000,PP25
20121101T150100000,PP23,20121107T160100000,PP25
20121101T150200000,PP23,20121107T160200000,PP25
20121101T150300000,PP23,20121107T160300000,PP25
20121101T150400000,PP23,20121107T160400000,PP25
20121101T150500000,PP23,20121107T160500000,PP25
20121101T150600000,PP23,20121107T160600000,PP25
20121101T150700000,PP23,20121107T160700000,PP25
20121101T150800000,PP23,20121107T160800000,PP25
20121101T150900000,PP23,20121107T160900000,PP25
20121101T151000000,PP23,20121107T161000000,PP25
20121101T151100000,PP23,20121107T161100000,PP25
20121101T151200000,PP23,20121107T161200000,PP25
20121101T151300000,PP23,20121107T161300000,PP25
20121101T151400000,PP23,20121107T161400000,PP25
20121101T151500000,PP23,20121107T161500000,PP25
20121101T151600000,PP23,20121107T161600000,PP25
20121101T151700000,PP23,20121107T161700000,PP25
20121101T151800000,PP23,20121107T161800000,PP25
20121101T151900000,PP23,20121107T161900000,PP25
20121101T152000000,PP23,,
20121101T152100000,PP23,,
20121101T152200000,PP23,,
20121101T152300000,PP23,,
20121101T152400000,PP23,,
20121101T152500000,PP23,,
20121101T152600000,PP23,,
20121101T152700000,PP23,,
20121101T152800000,PP23,,
20121101T152900000,PP23,,
20121101T153000000,PP23,,
20121101T153100000,PP23,,
20121101T153200000,PP23,,
20121101T153300000,PP23,,
20121101T153400000,PP23,,
20121101T153500000,PP23,,
20121101T153600000,PP23,,
20121101T153700000,PP23,,
20121101T154800000,PP23,,
20121101T154900000,PP23,,
20121101T155000000,PP23,,
20121101T155100000,PP23,,
20121101T155200000,PP23,,
20121101T155300000,PP23,,
20121101T155400000,PP23,,
20121101T155500000,PP23,,
20121101T155600000,PP23,,
20121101T155700000,PP23,,
20121101T155800000,PP23,,
20121101T155900000,PP23,,
20121101T160000000,PP23,,
20121101T160100000,PP23,,
20121101T160200000,PP23,,
20121101T160300000,PP23,,
20121101T160400000,PP23,,
20121101T160500000,PP23,,
20121101T160600000,PP23,,
20121101T160700000,PP23,,
20121101T160800000,PP23,,
20121101T160900000,PP23,,
20121101T161000000,PP23,,
20121101T161100000,PP23,,
20121101T161200000,PP23,,
20121101T161300000,PP23,,
20121101T161400000,PP23,,
20121101T161500000,PP23,,
20121101T161600000,PP23,,
20121101T161700000,PP23,,
20121101T161800000,PP23,,
20121101T161900000,PP23,,
20121101T162000000,PP23,,
20121101T162100000,PP23,,
20121101T162200000,PP23,,
20121101T162300000,PP23,,
20121101T162400000,PP23,,
20121101T162500000,PP23,,
20121101T162600000,PP23,,
20121101T162700000,PP23,,
20121105T131800000,PP24,,
20121105T131900000,PP24,,
20121105T132000000,PP24,,
20121105T132100000,PP24,,
20121105T132200000,PP24,,
20121105T132300000,PP24,,
20121105T132400000,PP24,,
20121105T132500000,PP24,,
20121105T132600000,PP24,,
20121105T132700000,PP24,,
20121105T132800000,PP24,,
20121105T132900000,PP24,,
20121105T133000000,PP24,,
20121105T133100000,PP24,,
20121105T133200000,PP24,,
20121105T133300000,PP24,,
20121105T133400000,PP24,,
20121105T133500000,PP24,,
20121105T133600000,PP24,,
20121105T133700000,PP24,,
20121105T133800000,PP24,,
20121105T133900000,PP24,,
20121105T134000000,PP24,,
20121105T134100000,PP24,,
20121105T134200000,PP24,,
20121105T134300000,PP24,,
20121105T134400000,PP24,,
20121105T134500000,PP24,,
20121105T134600000,PP24,,
20121105T134700000,PP24,,
20121105T134800000,PP24,,
20121105T134900000,PP24,,
20121105T135000000,PP24,,
20121105T135100000,PP24,,
20121105T135200000,PP24,,
20121105T135300000,PP24,,
20121105T135400000,PP24,,
20121105T135500000,PP24,,
20121105T135600000,PP24,,
20121105T135700000,PP24,,
20121105T135800000,PP24,,
20121105T135900000,PP24,,
20121105T140000000,PP24,,
20121105T140100000,PP24,,
20121105T140200000,PP24,,
20121105T140300000,PP24,,
20121105T140400000,PP24,,
20121105T140500000,PP24,,
20121105T140600000,PP24,,
20121105T140700000,PP24,,
20121105T140800000,PP24,,
20121105T140900000,PP24,,
20121105T141000000,PP24,,
20121105T141100000,PP24,,
20121105T141200000,PP24,,
20121105T141300000,PP24,,
20121105T141400000,PP24,,
20121105T141500000,PP24,,
20121105T143300000,PP24,,
20121105T143400000,PP24,,
20121105T143500000,PP24,,
20121105T143600000,PP24,,
20121105T143700000,PP24,,
20121105T143800000,PP24,,
20121105T143900000,PP24,,
20121105T144000000,PP24,,
20121105T144100000,PP24,,
20121105T144200000,PP24,,
20121105T144300000,PP24,,
20121105T144400000,PP24,,
20121105T144500000,PP24,,
20121105T144600000,PP24,,
20121105T144700000,PP24,,
20121105T144800000,PP24,,
20121105T144900000,PP24,,
20121105T145000000,PP24,,
20121105T145100000,PP24,,
20121105T145200000,PP24,,
20121105T145300000,PP24,,
20121105T145400000,PP24,,
20121105T145500000,PP24,,
20121105T145600000,PP24,,
20121105T145700000,PP24,,
20121105T145800000,PP24,,
20121105T145900000,PP24,,
20121105T150000000,PP24,,
20121105T150100000,PP24,,
20121105T150200000,PP24,,
20121105T150300000,PP24,,
20121105T150400000,PP24,,
20121105T150500000,PP24,,
20121105T150600000,PP24,,
20121105T150700000,PP24,,
20121105T150800000,PP24,,
20121105T150900000,PP24,,
20121105T151000000,PP24,,
20121105T151100000,PP24,,
20121105T151200000,PP24,,
20121105T151800000,PP24,,
20121105T151900000,PP24,,
20121105T152000000,PP24,,
20121105T152100000,PP24,,
20121105T152200000,PP24,,
20121105T152300000,PP24,,
20121105T152400000,PP24,,
20121105T152500000,PP24,,
20121105T152600000,PP24,,
20121105T152700000,PP24,,
20121105T152800000,PP24,,
20121105T152900000,PP24,,
20121105T153000000,PP24,,
20121105T153100000,PP24,,
20121105T153200000,PP24,,
20121105T153300000,PP24,,
20121105T153400000,PP24,,
20121105T153500000,PP24,,
20121105T153600000,PP24,,
20121105T153700000,PP24,,
20121105T153800000,PP24,,
20121105T153900000,PP24,,
20121105T154000000,PP24,,
20121105T154100000,PP24,,
20121105T154200000,PP24,,
20121105T154300000,PP24,,
20121105T154400000,PP24,,
20121105T154500000,PP24,,
20121105T154600000,PP24,,
20121105T154700000,PP24,,
20121105T154800000,PP24,,
20121105T154900000,PP24,,
20121105T155000000,PP24,,
20121105T155100000,PP24,,
20121105T155200000,PP24,,
20121105T155300000,PP24,,
20121105T155400000,PP24,,
20121105T155500000,PP24,,
20121105T155600000,PP24,,
20121105T155700000,PP24,,
20121105T155800000,PP24,,
20121105T155900000,PP24,,
20121105T160000000,PP24,,
20121105T160100000,PP24,,
20121105T160200000,PP24,,
20121105T160300000,PP24,,
20121105T160400000,PP24,,
20121105T160500000,PP24,,
20121105T160600000,PP24,,
20121105T160700000,PP24,,
20121105T160800000,PP24,,
20121105T160900000,PP24,,
20121105T161000000,PP24,,
20121105T161100000,PP24,,
20121105T161200000,PP24,,
20121107T132400000,PP25,,
20121107T132500000,PP25,,
20121107T132600000,PP25,,
20121107T132700000,PP25,,
20121107T132800000,PP25,,
20121107T132900000,PP25,,
20121107T133300000,PP25,,
20121107T133400000,PP25,,
20121107T133500000,PP25,,
20121107T133600000,PP25,,
20121107T133700000,PP25,,
20121107T133800000,PP25,,
20121107T133900000,PP25,,
20121107T134000000,PP25,,
20121107T134100000,PP25,,
20121107T134200000,PP25,,
20121107T134300000,PP25,,
20121107T134400000,PP25,,
20121107T134500000,PP25,,
20121107T134600000,PP25,,
20121107T134700000,PP25,,
20121107T134800000,PP25,,
20121107T134900000,PP25,,
20121107T135000000,PP25,,
20121107T135100000,PP25,,
20121107T135200000,PP25,,
20121107T135300000,PP25,,
20121107T135400000,PP25,,
20121107T135500000,PP25,,
20121107T135600000,PP25,,
20121107T135700000,PP25,,
20121107T135800000,PP25,,
20121107T135900000,PP25,,
20121107T140000000,PP25,,
20121107T140100000,PP25,,
20121107T140200000,PP25,,
20121107T140300000,PP25,,
20121107T140500000,PP25,,
20121107T140600000,PP25,,
20121107T140700000,PP25,,
20121107T140800000,PP25,,
20121107T140900000,PP25,,
20121107T141000000,PP25,,
20121107T141100000,PP25,,
20121107T141200000,PP25,,
20121107T141300000,PP25,,
20121107T141400000,PP25,,
20121107T141500000,PP25,,
20121107T141600000,PP25,,
20121107T141700000,PP25,,
20121107T141800000,PP25,,
20121107T141900000,PP25,,
20121107T143600000,PP25,,
20121107T143700000,PP25,,
20121107T144100000,PP25,,
20121107T144400000,PP25,,
20121107T144500000,PP25,,
20121107T144600000,PP25,,
20121107T144700000,PP25,,
20121107T144800000,PP25,,
20121107T144900000,PP25,,
20121107T145000000,PP25,,
20121107T145100000,PP25,,
20121107T145200000,PP25,,
20121107T145300000,PP25,,
20121107T145400000,PP25,,
20121107T145500000,PP25,,
20121107T145600000,PP25,,
20121107T145700000,PP25,,
20121107T145800000,PP25,,
20121107T145900000,PP25,,
20121107T150000000,PP25,,
20121107T150100000,PP25,,
20121107T150200000,PP25,,
20121107T150300000,PP25,,
20121107T150400000,PP25,,
20121107T150700000,PP25,,
20121107T150800000,PP25,,
20121107T150900000,PP25,,
20121107T151000000,PP25,,
20121107T151100000,PP25,,
20121107T151300000,PP25,,
20121107T151600000,PP25,,
20121107T151700000,PP25,,
20121107T151800000,PP25,,
20121107T151900000,PP25,,
20121107T152000000,PP25,,
20121107T152100000,PP25,,
20121107T152200000,PP25,,
20121107T152300000,PP25,,
20121107T152400000,PP25,,
20121107T152500000,PP25,,
20121107T152600000,PP25,,
20121107T152700000,PP25,,
20121107T152800000,PP25,,
20121107T154300000,PP25,,
20121107T154600000,PP25,,
20121107T154700000,PP25,,
20121107T155100000,PP25,,
20121107T155200000,PP25,,
20121107T155300000,PP25,,
20121107T155400000,PP25,,
20121107T155500000,PP25,,
20121107T155600000,PP25,,
20121107T155700000,PP25,,
20121107T155800000,PP25,,
20121107T155900000,PP25,,
20121107T160000000,PP25,,
20121107T160100000,PP25,,
20121107T160200000,PP25,,
20121107T160300000,PP25,,
20121107T160400000,PP25,,
20121107T160500000,PP25,,
20121107T160600000,PP25,,
20121107T160700000,PP25,,
20121107T160800000,PP25,,
20121107T160900000,PP25,,
20121107T161000000,PP25,,
20121107T161100000,PP25,,
20121107T161200000,PP25,,
20121107T161300000,PP25,,
20121107T161400000,PP25,,
20121107T161500000,PP25,,
20121107T161600000,PP25,,
20121107T161700000,PP25,,
20121107T161800000,PP25,,
20121107T161900000,PP25,,
20121107T162000000,PP25,,
20121107T162100000,PP25,,
20121107T162200000,PP25,,
20120918T131600000,PP1,,
20120918T131700000,PP1,,
20120918T131800000,PP1,,
20120918T131900000,PP1,,
20120918T132000000,PP1,,
20120918T132100000,PP1,,
20120918T132700000,PP1,,
20120918T132800000,PP1,,
20120918T132900000,PP1,,
20120918T133000000,PP1,,
20120918T133100000,PP1,,
20120918T133200000,PP1,,
20120918T133300000,PP1,,
20120918T133400000,PP1,,
20120918T133500000,PP1,,
20120918T133600000,PP1,,
20120918T133700000,PP1,,
20120918T133800000,PP1,,
20120918T133900000,PP1,,
20120918T134000000,PP1,,
20120918T134100000,PP1,,
20120918T134200000,PP1,,
20120918T134300000,PP1,,
20120918T134400000,PP1,,
20120918T134500000,PP1,,
20120918T134600000,PP1,,
20120918T134700000,PP1,,
20120918T134800000,PP1,,
20120918T134900000,PP1,,
20120918T135000000,PP1,,
20120918T135100000,PP1,,
20120918T135200000,PP1,,
20120918T135300000,PP1,,
20120918T135400000,PP1,,
20120918T135500000,PP1,,
20120918T135600000,PP1,,
20120918T135700000,PP1,,
20120918T135800000,PP1,,
20120918T135900000,PP1,,
20120918T140000000,PP1,,
20120918T140100000,PP1,,
20120918T140200000,PP1,,
20120918T140300000,PP1,,
20120918T140400000,PP1,,
20120918T140500000,PP1,,
20120918T140600000,PP1,,
20120918T140700000,PP1,,
20120918T142800000,PP1,,
20120918T142900000,PP1,,
20120918T143000000,PP1,,
20120918T143100000,PP1,,
20120918T143200000,PP1,,
20120918T143300000,PP1,,
20120918T143600000,PP1,,
20120918T143700000,PP1,,
20120918T143800000,PP1,,
20120918T143900000,PP1,,
20120918T144000000,PP1,,
20120918T144100000,PP1,,
20120918T144200000,PP1,,
20120918T144300000,PP1,,
20120918T144400000,PP1,,
20120918T144500000,PP1,,
20120918T144600000,PP1,,
20120918T144700000,PP1,,
20120918T144800000,PP1,,
20120918T144900000,PP1,,
20120918T145000000,PP1,,
20120918T145100000,PP1,,
20120918T145200000,PP1,,
20120918T145300000,PP1,,
20120918T145400000,PP1,,
20120918T145500000,PP1,,
20120918T145600000,PP1,,
20120918T145700000,PP1,,
20120918T145800000,PP1,,
20120918T145900000,PP1,,
20120918T150000000,PP1,,
20120918T150100000,PP1,,
20120918T150200000,PP1,,
20120918T152300000,PP1,,
20120918T152400000,PP1,,
20120918T152500000,PP1,,
20120918T152600000,PP1,,
20120918T152700000,PP1,,
20120918T152800000,PP1,,
20120918T153300000,PP1,,
20120918T153400000,PP1,,
20120918T153500000,PP1,,
20120918T153600000,PP1,,
20120918T153700000,PP1,,
20120918T153800000,PP1,,
20120918T153900000,PP1,,
20120918T154000000,PP1,,
20120918T154100000,PP1,,
20120918T154200000,PP1,,
20120918T154300000,PP1,,
20120918T154400000,PP1,,
20120918T154500000,PP1,,
20120918T154600000,PP1,,
20120918T154700000,PP1,,
20120918T154800000,PP1,,
20120918T154900000,PP1,,
20120918T155000000,PP1,,
20120918T155100000,PP1,,
20120918T155200000,PP1,,
20120918T155300000,PP1,,
20120918T155400000,PP1,,
20120918T155500000,PP1,,
20120918T155600000,PP1,,
20120918T155700000,PP1,,
20120918T155800000,PP1,,
20120918T155900000,PP1,,
20120918T160000000,PP1,,
20120918T160100000,PP1,,
20120918T160200000,PP1,,
20120918T160300000,PP1,,
20120918T160400000,PP1,,
20120918T160500000,PP1,,
20120918T160600000,PP1,,
20120918T160700000,PP1,,
20120918T160800000,PP1,,
20120918T160900000,PP1,,
20120918T161000000,PP1,,
20120918T161100000,PP1,,
20120918T161200000,PP1,,
20120918T161300000,PP1,,
20120918T161400000,PP1,,
20120919T131200000,PP2,,
20120919T131300000,PP2,,
20120919T131400000,PP2,,
20120919T131500000,PP2,,
20120919T131600000,PP2,,
20120919T131700000,PP2,,
20120919T132100000,PP2,,
20120919T132200000,PP2,,
20120919T132300000,PP2,,
20120919T132400000,PP2,,
20120919T132500000,PP2,,
20120919T132600000,PP2,,
20120919T132700000,PP2,,
20120919T132800000,PP2,,
20120919T132900000,PP2,,
20120919T133000000,PP2,,
20120919T133100000,PP2,,
20120919T133200000,PP2,,
20120919T133300000,PP2,,
20120919T133400000,PP2,,
20120919T133500000,PP2,,
20120919T133600000,PP2,,
20120919T133700000,PP2,,
20120919T133800000,PP2,,
20120919T133900000,PP2,,
20120919T134000000,PP2,,
20120919T134100000,PP2,,
20120919T134200000,PP2,,
20120919T134300000,PP2,,
20120919T134400000,PP2,,
20120919T134500000,PP2,,
20120919T134600000,PP2,,
20120919T134700000,PP2,,
20120919T134800000,PP2,,
20120919T134900000,PP2,,
20120919T135000000,PP2,,
20120919T135100000,PP2,,
20120919T135200000,PP2,,
20120919T135300000,PP2,,
20120919T135400000,PP2,,
20120919T135500000,PP2,,
20120919T135600000,PP2,,
20120919T135700000,PP2,,
20120919T135800000,PP2,,
20120919T135900000,PP2,,
20120919T140000000,PP2,,
20120919T140100000,PP2,,
20120919T140200000,PP2,,
20120919T140300000,PP2,,
20120919T140400000,PP2,,
20120919T142300000,PP2,,
20120919T142400000,PP2,,
20120919T142500000,PP2,,
20120919T142600000,PP2,,
20120919T142700000,PP2,,
20120919T142800000,PP2,,
20120919T143100000,PP2,,
20120919T143200000,PP2,,
20120919T143300000,PP2,,
20120919T143400000,PP2,,
20120919T143500000,PP2,,
20120919T143600000,PP2,,
20120919T143700000,PP2,,
20120919T143800000,PP2,,
20120919T143900000,PP2,,
20120919T144000000,PP2,,
20120919T144100000,PP2,,
20120919T144200000,PP2,,
