PP,C,timestamp,Squality,Sneutral,Shappy,Ssad,Sangry,Ssurprised,Sscared,Sdisgusted,Svalence,SyHeadOrientation,SxHeadOrientation,SzHeadOrientation,SmouthOpen,SleftEyeClosed,SrightEyeClosed,SleftEyebrowLowered,SleftEyebrowRaised,SrightEyebrowLowered,SrightEyebrowRaised,SgazeDirectionForward,SgazeDirectionLeft,SgazeDirectionRight,SAu01_InnerBrowRaiser,SAu02_OuterBrowRaiser,SAu04_BrowLowerer,SAu05_UpperLidRaiser,SAu06_CheekRaiser,SAu07_LidTightener,SAu09_NoseWrinkler,SAu10_UpperLipRaiser,SAu12_LipCornerPuller,SAu14_Dimpler,SAu15_LipCornerDepressor,SAu17_ChinRaiser,SAu20_LipStretcher,SAu23_LipTightener,SAu24_LipPressor,SAu25_LipsPart,SAu26_JawDrop,SAu27_MouthStretch,SAu43_EyesClosed
PP19,2,20121019T154900000,0916300299,0766745545,0005871226,0042296127,0028368554,0005127524,888E-05,0042045923,-0089616433,-113137329,-1061736401,-1288001178,0417840376,0070422535,0023474178,0009389671,0408450704,0042253521,0018779343,0591549296,0352112676,0,1178403756,0009389671,0342723005,0,0,0807511737,0492957746,0305164319,0,0178403756,0314553991,0046948357,0004694836,0023474178,0,1323943662,0,0,023943662
PP19,2,20121019T155000000,088454852,0663488812,0013477787,0081874863,0006454517,0010834017,0001850314,0047587161,-0094101922,-1315436769,-1128337966,0510751321,0390697674,0227906977,0093023256,0,0251162791,0041860465,0097674419,0506976744,0376744186,0037209302,1404651163,0023255814,0576744186,0,008372093,0539534884,0804651163,0693023256,0023255814,0190697674,0855813953,0297674419,0,0125581395,0,0925581395,0009302326,0,04
PP19,2,20121019T155100000,0895014197,0661219264,0001436322,0240598136,0006437326,0006761647,851E-05,0052963611,-0250889949,-8102686241,-1117192394,-0295177091,0085308057,0004739336,0109004739,0,0407582938,0090047393,0028436019,0440758294,0516587678,0,182464455,0,0791469194,0,0,0691943128,1208530806,1118483412,0,0236966825,1701421801,0,0,0085308057,0,0241706161,0004739336,0,0374407583
PP19,2,20121019T155200000,0892476063,0591095071,0003438195,0152921745,0019958976,0005949695,116E-04,0129722831,-0247543965,-1101776437,-9548820181,033113386,0317757009,0168224299,003271028,0,0387850467,0060747664,0051401869,0747663551,0191588785,0009345794,1261682243,0018691589,091588785,0,0056074766,0392523364,1046728972,1327102804,0,0224299065,0887850467,0028037383,0,008411215,0004672897,0957943925,0028037383,0,0392523364
PP19,2,20121019T155300000,0881376261,0653816715,0007311453,0116718559,000819509,0017188186,374E-04,0057572371,-0130427738,-7738074152,-9372203341,-0748452167,038317757,0074766355,003271028,0004672897,0355140187,0074766355,0004672897,0626168224,0294392523,0009345794,1855140187,0,0822429907,0046728972,0,0841121495,064953271,0817757009,003271028,0322429907,111682243,0378504673,0,0088785047,0004672897,0841121495,0051401869,0046728972,0210280374
PP19,2,20121019T155400000,0887633657,0634387186,0004401705,0173607165,0009219173,0007367926,828E-04,0046107933,-0197281763,-8628749092,-1025742038,0653164215,0302325581,0069767442,0065116279,0037209302,0376744186,0093023256,0,0618604651,0339534884,0,143255814,0004651163,0572093023,0,0,0455813953,0562790698,0902325581,0,0255813953,1451162791,0158139535,0046511628,0051162791,0,0813953488,0074418605,0,043255814
PP19,2,20121019T155500000,0877889881,0560124194,0008649302,021458238,0003890695,0030538921,000200537,0034140432,-0207072586,-4897024251,-113037433,0308182312,0279411765,0117647059,0019607843,0068627451,018627451,0210784314,0009803922,0485294118,0441176471,0,1867647059,0004901961,0818627451,0044117647,0034313725,0382352941,0911764706,0843137255,0,0485294118,1534313725,0004901961,0009803922,0156862745,0,0720588235,0147058824,0,0460784314
PP19,2,20121019T155600000,0901068154,0520170025,0047993589,0113779706,0007621789,0004641263,163E-04,0028157152,-0079859749,-1200289873,-6923352933,-2415596216,0191111111,0031111111,0017777778,0115555556,0297777778,0177777778,0017777778,0906666667,0062222222,0,0426666667,0062222222,1182222222,0,0004444444,0893333333,0048888889,0195555556,0,0853333333,0137777778,1213333333,0022222222,0964444444,0,0484444444,0013333333,0017777778,0151111111
PP19,2,20121019T155700000,0936407321,0810107438,0013601141,0036262788,0016299566,0002501318,663E-05,0004988433,-0029973802,-1531800237,-9867280813,-1303768954,0126637555,003930131,0017467249,0017467249,0397379913,0043668122,0,0620087336,0349344978,0,0056768559,0,0170305677,0,0,0593886463,0,0074235808,0,0043668122,0104803493,0004366812,0,0209606987,0021834061,0266375546,0,0,015720524
PP19,2,20121019T155800000,0920278686,0672359666,0003813023,0072168311,007007121,0009624458,642E-05,0025150817,-0137299298,-1011752609,-8590928957,-1382948947,0384615385,0180995475,0131221719,0031674208,0334841629,0081447964,0040723982,0791855204,0158371041,0004524887,0696832579,036199095,0814479638,0,0,0167420814,0642533937,0298642534,0,0067873303,0556561086,0194570136,0031674208,0067873303,0,1058823529,0004524887,0,0425339367
PP19,2,20121019T155900000,0918586122,0752326868,0027951696,007275375,0004885073,0029077915,0007607849,0020633193,-0058496755,-1434651326,-6413613271,-2568043383,0357466063,0113122172,0031674208,0013574661,021719457,0158371041,0004524887,0837104072,0063348416,0018099548,1095022624,0004524887,0814479638,0,0013574661,0280542986,0325791855,0226244344,0018099548,0140271493,0389140271,0027149321,0049773756,0040723982,0,1208144796,0054298643,0004524887,0180995475
PP19,2,20121019T160000000,091729754,0823683684,0007544098,0041880557,0001715248,0012936185,399E-04,001903473,-0050224149,-1392337394,-5837540776,-133090942,0298701299,0086580087,0,0004329004,0575757576,0090909091,0056277056,0865800866,0056277056,0,1333333333,0008658009,0506493506,0047619048,0,0173160173,0268398268,00995671,0,0069264069,0277056277,0051948052,0060606061,0125541126,0,0636363636,0090909091,0,090909091
PP19,2,20121019T160100000,0884906453,0497796158,0023595267,0205656517,00079248,0011230693,0002197714,0120379775,-0253976447,-7074503479,-5735012282,-284270887,0255952381,0089285714,0011904762,0,0547619048,0202380952,0041666667,068452381,0107142857,0029761905,1827380952,0041666667,0904761905,0,005952381,0255952381,0964285714,1345238095,0,0351190476,0726190476,0178571429,0005952381,0178571429,0,0785714286,0053571429,0,0119047619
PP19,2,20121019T160200000,0889360824,0658967752,0005447987,0102672946,0005615766,0007049246,333E-04,0119835511,-0182513269,-1636383198,-451176769,-1701310209,0226415094,0056603774,0009433962,0,0660377358,0075471698,0047169811,0735849057,0075471698,0132075472,1122641509,0,0933962264,0009433962,0014150943,025,0863207547,0726415094,0,0113207547,0466981132,0023584906,0,0481132075,0,0679245283,0,0,0127358491
PP19,3,20121019T161300000,0876965909,0697219702,0035386919,0057226569,0006687183,0027284335,915E-04,0072182393,-008995186,-1144429535,-8346379491,0557310048,0209302326,0348837209,0186046512,0395348837,0069767442,0162790698,023255814,0627906977,0,0046511628,0093023256,0302325581,0697674419,0,0186046512,0046511628,0348837209,0279069767,023255814,0046511628,0,0,0,0,0,0441860465,0,0,0906976744
PP19,3,20121019T161400000,0888703079,051126801,0216617005,0050988174,0034988015,001170558,336E-04,0019576566,0132573495,-7653838429,-5860586401,-3656923019,0153374233,0134969325,0061349693,0625766871,0036809816,0527607362,0,0736196319,0067484663,0018404908,0331288344,0337423313,1159509202,0061349693,009202454,0883435583,0073619632,009202454,0030674847,1306748466,0030674847,1496932515,009202454,0153374233,009202454,027607362,0,0024539877,0374233129
PP19,3,20121019T161500000,0879594476,0518148803,0021760426,0123977288,0025151471,0007207248,325E-05,0011618266,-0107995819,-2085063691,-7194363523,-5363440184,0025104603,0008368201,0,0263598326,00041841,0907949791,0,0928870293,0016736402,0008368201,0288702929,0008368201,1112970711,0150627615,0,0535564854,020083682,0857740586,0,0435146444,0012552301,0489539749,0,0924686192,0083682008,0029288703,00041841,0054393305,020920502
PP19,3,20121019T161600000,0887569625,0580322117,0057724407,0051016526,0009392214,0022068918,700E-04,0002247212,0003232673,-1646007019,-612216154,-4806391253,0163090129,0012875536,0012875536,0613733906,0012875536,0381974249,0034334764,0888412017,0012875536,0004291845,030472103,0300429185,0454935622,0,0180257511,0347639485,0030042918,00472103,0,0669527897,0167381974,0081545064,0167381974,0025751073,0,0296137339,0,0090128755,094420601
PP19,3,20121019T161700000,0903708864,0484092285,002452958,0049683533,0099364034,0004558123,943E-06,0006660794,-0095426901,-2400466088,-1091651472,-1626329686,0025423729,0,0,0292372881,0008474576,0788135593,0,0940677966,0008474576,0004237288,0008474576,0,0233050847,0,0008474576,1313559322,0004237288,0021186441,0,0025423729,0,0042372881,0,0237288136,0093220339,0046610169,0,0038135593,04237288
PP19,3,20121019T161800000,0909260466,062283178,0022330503,0046396525,0070271105,0013816287,161E-05,0002733937,-00640369,-156911447,-1162939214,-9510284347,0029411765,0,0008403361,0273109244,0033613445,0441176471,0004201681,0588235294,0306722689,0,0021008403,0079831933,0008403361,0004201681,0,0995798319,0092436975,0046218487,0,0012605042,0004201681,0777310924,0,0012605042,0768907563,0058823529,0,0058823529,0109243697
PP19,3,20121019T161900000,0876778968,0796608801,0030123312,0055510682,0007671712,0005735992,145E-05,708E-04,-0025992032,-2699458552,-1038887378,-1051496618,0042553191,0,0,0127659574,0114893617,0455319149,0004255319,0961702128,0,0004255319,0004255319,0,0025531915,0004255319,0,0029787234,0,0004255319,0,0021276596,0,010212766,0,0144680851,0021276596,0093617021,0,0238297872,0
PP19,3,20121019T162000000,0894721871,0807386028,0036530344,0022193789,0015674613,0004923067,536E-05,0001827859,0006902468,-2030741177,-8715377382,-7800852819,0037815126,0,0,0159663866,012605042,0163865546,0008403361,0949579832,0,0,0096638655,0,0096638655,0016806723,0,1369747899,0008403361,0012605042,0,0478991597,0004201681,0222689076,0117647059,0,0092436975,0088235294,0,024789916,0
PP19,3,20121019T162100000,0897802644,0863230777,0049151057,0016164234,0010569977,0003643966,561E-05,0001764712,0027162447,-1808759661,-9144725925,-8827318498,0066666667,0,0,0166666667,0079166667,00375,0,0925,0033333333,0,0079166667,0,0170833333,0,0,0895833333,0,0,0,0120833333,00375,015,0,0379166667,0041666667,0091666667,0,0058333333,0
PP19,3,20121019T162200000,0892989805,0798547246,0066703089,0007021008,0010933043,0005412628,474E-04,0032482419,0027987303,-163055339,-5577376471,-524689141,0209677419,0096774194,0,0048387097,0258064516,0032258065,0,085483871,0016129032,0,0064516129,0112903226,0306451613,0032258065,0016129032,0983870968,0435483871,0209677419,0,0177419355,0,0032258065,0,0258064516,0,064516129,0,0064516129,0112903226
PP19,3,20121019T162300000,0860222622,0104260285,0513317594,0085235942,899E-04,0068508992,0002796047,0019423532,0423708568,-2155900432,-4520001847,-127504426,085,0633333333,025,0116666667,0266666667,01,0,0466666667,005,0016666667,0416666667,03,0433333333,0066666667,0333333333,01,0116666667,0866666667,1183333333,0333333333,0133333333,03,0233333333,0083333333,0016666667,3116666667,0,0,195
PP19,3,20121019T162400000,0929280724,0645479348,0002762204,0085032956,0005366566,0054817823,960E-04,0018103961,-009512995,-1315111831,-7816302315,-4459618917,0456521739,0054347826,0043478261,0010869565,05,0,0010869565,0934782609,0032608696,0,0652173913,0065217391,0032608696,0,0,0032608696,0097826087,0217391304,0,0076086957,0347826087,0032608696,0,0,0,1195652174,0402173913,0010869565,0119565217
PP19,3,20121019T162500000,089240003,0750784191,0017095953,0105012153,000483365,0004728107,233E-04,0058496312,-0096588995,-1201995429,-1031175583,-0844460982,0361111111,0212962963,0027777778,0092592593,062962963,0087962963,0064814815,0643518519,0185185185,0018518519,0694444444,000462963,0171296296,000462963,0,024537037,0666666667,0861111111,0,0277777778,0555555556,024537037,0013888889,0069444444,0,0847222222,0,0115740741,0226851852
PP19,3,20121019T162600000,0906172132,0689198231,0019733469,007982706,000814615,0008527337,219E-04,0031697032,-0071554872,-1112287853,-8618579661,-3341396399,0252293578,002293578,0096330275,0,0724770642,0087155963,0004587156,0848623853,0091743119,0,073853211,0032110092,0096330275,0,0,0559633028,0564220183,0665137615,002293578,0036697248,0711009174,0096330275,0082568807,0293577982,0,0637614679,0013761468,0091743119,073394495
PP19,3,20121019T162700000,0926863016,0705783283,0020756031,0102202105,0005307877,0022074187,214E-04,0035517805,-0093239545,-1381653465,-9339196827,-3515246165,0299492386,0015228426,0035532995,0005076142,076142132,0126903553,0,0598984772,0319796954,0005076142,0527918782,0035532995,0385786802,0,0,0456852792,0340101523,0319796954,0,0096446701,047715736,0187817259,0,0421319797,0,0781725888,0060913706,0045685279,0284263959
PP19,3,20121019T162800000,0899135149,0737491083,0005835816,0083965669,0002891532,0030460518,256E-04,000567585,-0078892462,-1500452501,-1057187453,-0306998999,0209677419,0225806452,0016129032,0161290323,0612903226,0053763441,0075268817,0559139785,0311827957,0043010753,0779569892,0129032258,0037634409,0,0,0048387097,0102150538,0172043011,0,0419354839,0521505376,0059139785,0,0091397849,0,0424731183,0177419355,0037634409,0247311828
PP19,3,20121019T162900000,0911265377,0749419346,0013604634,0102232467,0008530263,0011544769,111E-04,0015603349,-0092228414,-1648119925,-8693310721,-2843475539,013215859,0,0008810573,0004405286,0709251101,0088105727,0,0726872247,0211453744,0017621145,0242290749,0273127753,0118942731,0,0,0114537445,0176211454,0233480176,0,0013215859,0414096916,0154185022,0,0370044053,0,0290748899,0061674009,0101321586,030837004
PP19,3,20121019T163000000,0910635691,0647473409,0014469606,0084160916,0003195431,0007458652,977E-04,0022109705,-0076159761,-1301144172,-9257865222,-0999967211,05,0099056604,0004716981,0014150943,0603773585,0028301887,0099056604,0811320755,0136792453,0009433962,0830188679,0004716981,0174528302,0,0018867925,0174528302,0311320755,0462264151,0,0009433962,0627358491,0014150943,0,0075471698,0,1306603774,0004716981,0023584906,094339623
PP19,3,20121019T163100000,0905827134,0509338842,000161409,0151101381,0003676656,0006160558,0004674045,0121122131,-0224044327,-9170990232,-764395653,-2858909424,044,011,001,0,053,02,009,091,003,002,12,071,079,004,007,009,131,102,002,046,043,011,0,008,0,131,0,0,032
PP19,3,20121019T163200000,092871405,0723157316,0002294585,0183078395,0007369749,0017310638,153E-04,0006929365,-0181096755,-1469906107,-1069118422,-095641071,0219047619,0,0076190476,0,0857142857,0019047619,0,0523809524,0428571429,0,0276190476,0266666667,0019047619,0,0,060952381,0180952381,019047619,0,0,0704761905,0,0,0123809524,0,0514285714,0276190476,0,020952381
PP19,3,20121019T163300000,0904030978,0689403279,001739216,0059978087,0005695789,0018112021,509E-04,0024027288,-0062022922,-1312759669,-9679784307,-0427707768,032038835,0252427184,0058252427,0048543689,0466019417,0106796117,0009708738,0601941748,0330097087,0009708738,040776699,0,032038835,0,0,0213592233,0174757282,0126213592,0,0,0368932039,0310679612,0067961165,0252427184,0,0932038835,0194174757,0038834951,0378640777
PP19,3,20121019T163400000,0939801738,0750316091,0003310843,0052396432,0005525588,0003533894,123E-04,0003479864,-0049207028,-1530013383,-9134819604,-3020452813,0301886792,0,0,0,0981132075,0075471698,0,0867924528,0113207547,0,0,0,0075471698,0,0,1150943396,0,0,0,0,0849056604,0,0,0,0,058490566,020754717,0,0
PP19,3,20121019T163500000,0920148701,0622185814,0005215021,0073565867,0007204928,003072403,364E-04,0014005614,-0070195625,-8975701485,-9248340125,-1998837389,0598726115,0076433121,001910828,0012738854,0707006369,0159235669,0,0636942675,0248407643,001910828,0738853503,0101910828,0305732484,0044585987,0,0044585987,0312101911,0503184713,0,0076433121,1044585987,050955414,0,0222929936,0025477707,1560509554,0012738854,0,0229299363
PP19,3,20121019T163600000,0896556239,0698123967,001006891,0090143231,0005576386,0008883807,303E-04,0004887628,-0080854592,-1422831577,-1093151144,0911411889,0300492611,0374384236,0108374384,0162561576,0418719212,0073891626,0004926108,0532019704,0389162562,0019704433,0133004926,0266009852,0113300493,0009852217,0004926108,0162561576,0009852217,0078817734,0,0246305419,0236453202,00591133,0024630542,0142857143,0,0743842365,0004926108,0,0738916256
PP19,3,20121019T163700000,0937045545,0796478869,0006111456,0030243577,0020422059,001245806,128E-04,0005522278,-0036366026,-1247196334,-1035583731,-3446098894,0480662983,0033149171,0049723757,0027624309,0856353591,0049723757,0,0453038674,0502762431,0005524862,0337016575,0,0044198895,0,0,0370165746,0,0,0,0,0928176796,0033149171,0,0464088398,0016574586,135359116,0,0016574586,026519337
PP19,3,20121019T163800000,0888624015,065721467,0005613139,0079617271,0007350872,0082459216,0005254028,0016979902,-0081174049,-1158905876,-8607026182,0975318218,0572916667,015625,0072916667,0260416667,0364583333,0104166667,003125,0510416667,0375,003125,0322916667,084375,0427083333,0,0,021875,0020833333,009375,0,0010416667,059375,00625,0,0052083333,0,165625,021875,0,0385416667
PP19,3,20121019T163900000,0836848409,0447006727,0008600467,018435639,0001017698,003281871,829E-04,0017636508,-0179037631,-8666816864,-8398553485,1635233182,0909090909,0757575758,0,0333333333,0090909091,0,003030303,0848484848,0,003030303,0515151515,0212121212,0424242424,0,0,0,0333333333,0333333333,0,0,1393939394,003030303,0,0,0,2515151515,0484848485,0,1
PP19,3,20121019T164000000,086810935,0344423349,0003276774,0073231609,0010448853,003125751,0001726312,0118258331,-01362098,-8821967162,-821720512,-0828816949,0529411765,018487395,0033613445,0,0336134454,0210084034,0042016807,0840336134,0050420168,0,0739495798,0218487395,0915966387,0092436975,0042016807,0159663866,1613445378,2117647059,0,0042016807,1403361345,0294117647,0100840336,0,0,156302521,0193277311,0,0243697479
PP19,3,20121019T164100000,0837295542,0254112792,0054644814,016181589,0022577511,0014424105,0010558104,0389501572,-0428903028,-5582890595,-5264115434,-1340801552,0655844156,0142857143,0012987013,0201298701,0324675325,0571428571,0012987013,0383116883,0019480519,0064935065,074025974,0103896104,0818181818,0116883117,0181818182,0207792208,2175324675,2344155844,0,0090909091,0142857143,0590909091,0025974026,0,0,1824675325,0,0402597403,0155844156
